//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 18:02:14 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
      134535.952            0    00  00       24      283 
      134735.952            0    00  00       24      283 
      134935.952            0    00  00       24      282 
      135135.952            0    00  00       23      284 
      135335.952            0    00  00       23      283 
      135535.952            0    00  00       23      284 
      135735.944            0    00  00       24      283 
      135935.944            0    00  00       23      287 
      136135.944            0    00  00       24      283 
      136335.944            0    00  00       24      283 
      136535.944            0    00  00       24      284 
      136735.944            0    00  00       23      284 
      136935.944            0    00  00       23      283 
      137135.936            0    00  00       23      285 
      137335.936            0    00  00       24      284 
      137535.936            0    00  00       23      285 
      137735.936            0    00  00       24      283 
      137935.936            0    00  00       23      283 
      138135.936            0    00  00       24      296 
      138335.928            0    00  00       23      300 
      138535.928            0    00  00       23      285 
      138735.928            0    00  00       23      284 
      138935.928            0    00  00       24      283 
      139135.928            0    00  00       23      284 
      139335.928            0    00  00       24      284 
      139535.920            0    00  00       23      283 
      139735.920            0    00  00       24      288 
      139935.920            0    00  00       23      284 
      140135.920            0    00  00       23      285 
      140335.920            0    00  00       24      282 
      140535.920            0    00  00       24      283 
      140735.920            0    00  00       23      284 
      140935.912            0    00  00       24      283 
      141135.912            0    00  00       23      283 
      141335.912            0    00  00       23      284 
      141535.912            0    00  00       23      286 
      141735.912            0    00  00       23      284 
      141935.912            0    00  00       23      284 
      142135.904            0    00  00       24      283 
      142335.904            0    00  00       23      284 
      142535.904            0    00  00       24      284 
      142735.904            0    00  00       23      284 
      142935.904            0    00  00       23      285 
      143135.904            0    00  00       23      284 
      143335.904            0    00  00       23      283 
      143535.896            0    00  00       23      285 
      143735.896            0    00  00       24      284 
      143935.896            0    00  00       23      285 
      144135.896            0    00  00       24      285 
      144335.896            0    00  00       22      284 
      144535.896            0    00  00       23      282 
      144735.888            0    00  00       24      283 
      144935.888            0    00  00       23      284 
      145135.888            0    00  00       24      283 
      145335.888            0    00  00       24      283 
      145535.888            0    00  00       23      294 
      145735.888            0    00  00       24      284 
      145935.880            0    00  00       24      283 
      146135.880            0    00  00       23      282 
      146335.880            0    00  00       24      283 
      146535.880            0    00  00       23      282 
